"Box plot","LOC Gene ID","Project ID","Experiment ID","Experiment name","Variety","Development stage","Tissue","Expression value"
"","LOC_Os01g58890","SRP047482","SRX738069","Anther_Normal","Nipponbare","before flowering","Anther","6.74599"
"","LOC_Os01g58890","DRP001762","DRX014510","Anther_WT","Nipponbare","flowering","Anther","18.5188"
"","LOC_Os01g58890","DRP000391","DRX000661","Callus_Normal","Nipponbare","N6D medium","Callus","143.544"
"","LOC_Os01g58890","SRP039045","SRX477950","Leaf","Nipponbare","","Leaf","32.6218"
"","LOC_Os01g58890","DRP002329","DRX017638","Leaf_35S:OSH1_-GR+DEX_24h_r1","Nipponbare","21 days seedling","Leaf","4.65273"
"","LOC_Os01g58890","DRP002329","DRX017646","Leaf_35S:OSH1_-GR+DEX_24h_r2","Nipponbare","21 days seedling","Leaf","4.16858"
"","LOC_Os01g58890","DRP002329","DRX017636","Leaf_35S:OSH1_-GR+DEX_3h_r1","Nipponbare","21 days seedling","Leaf","5.23156"
"","LOC_Os01g58890","DRP002329","DRX017644","Leaf_35S:OSH1_-GR+DEX_3h_r2","Nipponbare","21 days seedling","Leaf","4.84381"
"","LOC_Os01g58890","DRP002329","DRX017637","Leaf_35S:OSH1_-GR+DEX_6h_r1","Nipponbare","21 days seedling","Leaf","5.06726"
"","LOC_Os01g58890","DRP002329","DRX017645","Leaf_35S:OSH1_-GR+DEX_6h_r2","Nipponbare","21 days seedling","Leaf","4.39029"
"","LOC_Os01g58890","DRP002329","DRX017635","Leaf_35S:OSH1_-GR+DEX_r1","Nipponbare","21 days seedling","Leaf","4.02802"
"","LOC_Os01g58890","DRP002329","DRX017643","Leaf_35S:OSH1_-GR+DEX_r2","Nipponbare","21 days seedling","Leaf","3.96818"
"","LOC_Os01g58890","SRP056884","SRX978709","Leaf_B8-12_r1","Nipponbare","16 days seedling","Leaf","286.741"
"","LOC_Os01g58890","SRP056884","SRX978710","Leaf_B8-12_r2","Nipponbare","16 days seedling","Leaf","327.15"
"","LOC_Os01g58890","SRP056884","SRX978711","Leaf_B8-12_r3","Nipponbare","16 days seedling","Leaf","406.114"
"","LOC_Os01g58890","SRP056884","SRX978700","Leaf_BLS256_r1","Nipponbare","16 days seedling","Leaf","313.647"
"","LOC_Os01g58890","SRP056884","SRX978701","Leaf_BLS256_r2","Nipponbare","16 days seedling","Leaf","352.588"
"","LOC_Os01g58890","SRP056884","SRX978702","Leaf_BLS256_r3","Nipponbare","16 days seedling","Leaf","411.938"
"","LOC_Os01g58890","SRP056884","SRX978703","Leaf_BLS279_r1","Nipponbare","16 days seedling","Leaf","274.806"
"","LOC_Os01g58890","SRP056884","SRX978704","Leaf_BLS279_r2","Nipponbare","16 days seedling","Leaf","326.752"
"","LOC_Os01g58890","SRP056884","SRX978705","Leaf_BLS279_r3","Nipponbare","16 days seedling","Leaf","450.422"
"","LOC_Os01g58890","SRP056884","SRX978718","Leaf_BXOR1_r1","Nipponbare","16 days seedling","Leaf","330.099"
"","LOC_Os01g58890","SRP056884","SRX978719","Leaf_BXOR1_r2","Nipponbare","16 days seedling","Leaf","286.889"
"","LOC_Os01g58890","SRP056884","SRX978720","Leaf_BXOR1_r3","Nipponbare","16 days seedling","Leaf","405.519"
"","LOC_Os01g58890","SRP056884","SRX978706","Leaf_CFBP2286_r1","Nipponbare","16 days seedling","Leaf","359.838"
"","LOC_Os01g58890","SRP056884","SRX978707","Leaf_CFBP2286_r2","Nipponbare","16 days seedling","Leaf","229.173"
"","LOC_Os01g58890","SRP056884","SRX978708","Leaf_CFBP2286_r3","Nipponbare","16 days seedling","Leaf","376.482"
"","LOC_Os01g58890","SRP056884","SRX978721","Leaf_CFBP7331_r1","Nipponbare","16 days seedling","Leaf","412.284"
"","LOC_Os01g58890","SRP056884","SRX978722","Leaf_CFBP7331_r2","Nipponbare","16 days seedling","Leaf","357.081"
"","LOC_Os01g58890","SRP056884","SRX978723","Leaf_CFBP7331_r3","Nipponbare","16 days seedling","Leaf","499.448"
"","LOC_Os01g58890","SRP056884","SRX978724","Leaf_CFBP7341_r1","Nipponbare","16 days seedling","Leaf","429.195"
"","LOC_Os01g58890","SRP056884","SRX978725","Leaf_CFBP7341_r2","Nipponbare","16 days seedling","Leaf","294.299"
"","LOC_Os01g58890","SRP056884","SRX978726","Leaf_CFBP7341_r3","Nipponbare","16 days seedling","Leaf","436.639"
"","LOC_Os01g58890","SRP056884","SRX978727","Leaf_CFBP7342_r3","Nipponbare","16 days seedling","Leaf","378.857"
"","LOC_Os01g58890","SRP056884","SRX978728","Leaf_CFBP7342_r4","Nipponbare","16 days seedling","Leaf","478.751"
"","LOC_Os01g58890","SRP056884","SRX978729","Leaf_CFBP7342_r5","Nipponbare","16 days seedling","Leaf","515.423"
"","LOC_Os01g58890","SRP056884","SRX978712","Leaf_L8_r1","Nipponbare","16 days seedling","Leaf","267.959"
"","LOC_Os01g58890","SRP056884","SRX978713","Leaf_L8_r2","Nipponbare","16 days seedling","Leaf","472.511"
"","LOC_Os01g58890","SRP056884","SRX978714","Leaf_L8_r3","Nipponbare","16 days seedling","Leaf","349.209"
"","LOC_Os01g58890","SRP056884","SRX978730","Leaf_Mock","Nipponbare","16 days seedling","Leaf","353.329"
"","LOC_Os01g58890","SRP056884","SRX978731","Leaf_Mock","Nipponbare","16 days seedling","Leaf","349.225"
"","LOC_Os01g58890","SRP056884","SRX978732","Leaf_Mock","Nipponbare","16 days seedling","Leaf","434.848"
"","LOC_Os01g58890","DRP000391","DRX000663","Leaf_Normal","Nipponbare","7 days before heading to 7 days after flowering","Leaf","128.055"
"","LOC_Os01g58890","SRP052309","SRX844803","Leaf_Osbhlh148-DR_r1","Nipponbare","45 days old plant","Leaf","379.357"
"","LOC_Os01g58890","SRP052309","SRX844804","Leaf_Osbhlh148-DR_r2","Nipponbare","45 days old plant","Leaf","596.306"
"","LOC_Os01g58890","SRP052309","SRX844805","Leaf_Osbhlh148-WW_r1","Nipponbare","45 days old plant","Leaf","321.059"
"","LOC_Os01g58890","SRP052309","SRX844806","Leaf_Osbhlh148-WW_r2","Nipponbare","45 days old plant","Leaf","351.003"
"","LOC_Os01g58890","SRP052310","SRX844813","Leaf_Oshsfa2e-DR_r1","Nipponbare","45 days old plant","Leaf","341.474"
"","LOC_Os01g58890","SRP052310","SRX844814","Leaf_Oshsfa2e-DR_r2","Nipponbare","45 days old plant","Leaf","368.09"
"","LOC_Os01g58890","SRP052310","SRX844815","Leaf_Oshsfa2e-WW_r1","Nipponbare","45 days old plant","Leaf","433.122"
"","LOC_Os01g58890","SRP052310","SRX844816","Leaf_Oshsfa2e-WW_r2","Nipponbare","45 days old plant","Leaf","467.61"
"","LOC_Os01g58890","SRP057260","SRX997484","Leaf_PXO99A_BLS256 Tal11b_r1","Nipponbare","28 days seedling","Leaf","367.9"
"","LOC_Os01g58890","SRP057260","SRX997485","Leaf_PXO99A_BLS256 Tal11b_r2","Nipponbare","28 days seedling","Leaf","452.789"
"","LOC_Os01g58890","SRP057260","SRX997480","Leaf_PXO99A_BLS256 Tal2a_r1","Nipponbare","28 days seedling","Leaf","360.285"
"","LOC_Os01g58890","SRP057260","SRX997481","Leaf_PXO99A_BLS256 Tal2a_r2","Nipponbare","28 days seedling","Leaf","257.512"
"","LOC_Os01g58890","SRP057260","SRX997482","Leaf_PXO99A_dTal280_r1","Nipponbare","28 days seedling","Leaf","544.526"
"","LOC_Os01g58890","SRP057260","SRX997483","Leaf_PXO99A_dTal280_r2","Nipponbare","28 days seedling","Leaf","516.484"
"","LOC_Os01g58890","SRP049212","SRX739680","Leaf_r1","Nipponbare","14 days seedling","Leaf","464.006"
"","LOC_Os01g58890","SRP049212","SRX739699","Leaf_r2","Nipponbare","14 days seedling","Leaf","509.695"
"","LOC_Os01g58890","SRP049212","SRX739700","Leaf_r3","Nipponbare","14 days seedling","Leaf","395.529"
"","LOC_Os01g58890","SRP056884","SRX978715","Leaf_RS105_r1","Nipponbare","16 days seedling","Leaf","311.971"
"","LOC_Os01g58890","SRP056884","SRX978716","Leaf_RS105_r2","Nipponbare","16 days seedling","Leaf","341.938"
"","LOC_Os01g58890","SRP056884","SRX978717","Leaf_RS105_r3","Nipponbare","16 days seedling","Leaf","325.047"
"","LOC_Os01g58890","SRP017256","SRX235858","Leaf_T2-PiZt-11-R","Nipponbare","21 days after transplanting","Leaf","799.104"
"","LOC_Os01g58890","SRP017256","SRX235859","Leaf_T2-PiZt-11-S","Nipponbare","21 days after transplanting","Leaf","820.913"
"","LOC_Os01g58890","SRP017256","SRX235860","Leaf_T4-PiZt-11-R","Nipponbare","21 days after transplanting","Leaf","1059.57"
"","LOC_Os01g58890","SRP017256","SRX235861","Leaf_T4-PiZt-11-S","Nipponbare","21 days after transplanting","Leaf","695.147"
"","LOC_Os01g58890","SRP017256","SRX235863","Leaf_T6-Pi9-R","Nipponbare","21 days after transplanting","Leaf","953.256"
"","LOC_Os01g58890","SRP017256","SRX235862","Leaf_T6-PiZt-11-R","Nipponbare","21 days after transplanting","Leaf","776.792"
"","LOC_Os01g58890","SRP017256","SRX235864","Leaf_T6-Spin1i-1-R","Nipponbare","21 days after transplanting","Leaf","744.666"
"","LOC_Os01g58890","SRP029886","SRX348482","Leaf_WT","Nipponbare","14 days seedling","Leaf","265.535"
"","LOC_Os01g58890","DRP002329","DRX017642","Leaf_WT-DEX_24h_r1","Nipponbare","21 days seedling","Leaf","3.88997"
"","LOC_Os01g58890","DRP002329","DRX017650","Leaf_WT-DEX_24h_r2","Nipponbare","21 days seedling","Leaf","6.61615"
"","LOC_Os01g58890","DRP002329","DRX017640","Leaf_WT-DEX_3h_r1","Nipponbare","21 days seedling","Leaf","4.96798"
"","LOC_Os01g58890","DRP002329","DRX017648","Leaf_WT-DEX_3h_r2","Nipponbare","21 days seedling","Leaf","3.51991"
"","LOC_Os01g58890","DRP002329","DRX017641","Leaf_WT-DEX_6h_r1","Nipponbare","21 days seedling","Leaf","3.6334"
"","LOC_Os01g58890","DRP002329","DRX017649","Leaf_WT-DEX_6h_r2","Nipponbare","21 days seedling","Leaf","3.76946"
"","LOC_Os01g58890","DRP002329","DRX017639","Leaf_WT-DEX_r1","Nipponbare","21 days seedling","Leaf","3.5947"
"","LOC_Os01g58890","DRP002329","DRX017647","Leaf_WT-DEX_r2","Nipponbare","21 days seedling","Leaf","3.02567"
"","LOC_Os01g58890","SRP052306","SRX844621","Leaf_WT-DR_SRP052306_r1","Nipponbare","45 days old plant","Leaf","478.739"
"","LOC_Os01g58890","SRP052306","SRX844622","Leaf_WT-DR_SRP052306_r2","Nipponbare","45 days old plant","Leaf","417.561"
"","LOC_Os01g58890","SRP052309","SRX844799","Leaf_WT-DR_SRP052309_r1","Nipponbare","45 days old plant","Leaf","478.739"
"","LOC_Os01g58890","SRP052309","SRX844800","Leaf_WT-DR_SRP052309_r2","Nipponbare","45 days old plant","Leaf","417.561"
"","LOC_Os01g58890","SRP052310","SRX844809","Leaf_WT-DR_SRP052310_r1","Nipponbare","45 days old plant","Leaf","478.739"
"","LOC_Os01g58890","SRP052310","SRX844810","Leaf_WT-DR_SRP052310_r2","Nipponbare","45 days old plant","Leaf","417.561"
"","LOC_Os01g58890","SRP052306","SRX844623","Leaf_WT-WW_SRP052306_r1","Nipponbare","45 days old plant","Leaf","356.238"
"","LOC_Os01g58890","SRP052306","SRX844624","Leaf_WT-WW_SRP052306_r2","Nipponbare","45 days old plant","Leaf","453.971"
"","LOC_Os01g58890","SRP052309","SRX844801","Leaf_WT-WW_SRP052309_r1","Nipponbare","45 days old plant","Leaf","356.237"
"","LOC_Os01g58890","SRP052309","SRX844802","Leaf_WT-WW_SRP052309_r2","Nipponbare","45 days old plant","Leaf","453.971"
"","LOC_Os01g58890","SRP052310","SRX844811","Leaf_WT-WW_SRP052310_r1","Nipponbare","45 days old plant","Leaf","356.237"
"","LOC_Os01g58890","SRP052310","SRX844812","Leaf_WT-WW_SRP052310_r2","Nipponbare","45 days old plant","Leaf","453.971"
"","LOC_Os01g58890","SRP017256","SRX235856","Leaf_WT2007","Nipponbare","21 days after transplanting","Leaf","782.674"
"","LOC_Os01g58890","SRP017256","SRX235857","Leaf_WT2011","Nipponbare","21 days after transplanting","Leaf","877.607"
"","LOC_Os01g58890","SRP039045","SRX477951","Panicle","Nipponbare","","Panicle","288.73"
"","LOC_Os01g58890","DRP000391","DRX000665","Panicle_Normal","Nipponbare","7 days before heading","Panicle","64.3838"
"","LOC_Os01g58890","DRP000391","DRX000667","Panicle_Normal","Nipponbare","7 days after flowering","Panicle","186.994"
"","LOC_Os01g58890","SRP035332","SRX425435","Panicle_young_0.5cm","Nipponbare","flowering","Panicle","7.93477"
"","LOC_Os01g58890","SRP047482","SRX738075","Pistil_Normal","Nipponbare","before flowering","Pistil","6.17541"
"","LOC_Os01g58890","SRP039045","SRX477952","Root","Nipponbare","","Root","759.011"
"","LOC_Os01g58890","DRP000716","DRX002019","Root_-Pi_0day_r1","Nipponbare","14 days seedling","Root","726.812"
"","LOC_Os01g58890","DRP000716","DRX002020","Root_-Pi_0day_r2","Nipponbare","14 days seedling","Root","558.007"
"","LOC_Os01g58890","DRP000716","DRX002024","Root_-Pi_22day_r1","Nipponbare","14 days seedling","Root","743.359"
"","LOC_Os01g58890","DRP000716","DRX002026","Root_-Pi_22day_r2","Nipponbare","14 days seedling","Root","780.64"
"","LOC_Os01g58890","SRP028766","SRX335912","Root_1h+Pi_r1","Nipponbare","14 days seedling","Root","102.713"
"","LOC_Os01g58890","SRP028766","SRX335913","Root_1h+Pi_r2","Nipponbare","14 days seedling","Root","145.792"
"","LOC_Os01g58890","SRP028766","SRX335914","Root_1h+Pi_r3","Nipponbare","14 days seedling","Root","114.859"
"","LOC_Os01g58890","SRP028766","SRX335915","Root_1h-Pi_r1","Nipponbare","14 days seedling","Root","149.638"
"","LOC_Os01g58890","SRP028766","SRX335916","Root_1h-Pi_r2","Nipponbare","14 days seedling","Root","146.519"
"","LOC_Os01g58890","SRP028766","SRX335917","Root_1h-Pi_r3","Nipponbare","14 days seedling","Root","195.064"
"","LOC_Os01g58890","SRP028766","SRX335918","Root_21d+1h+Pi_r1","Nipponbare","35 days seedling","Root","162.16"
"","LOC_Os01g58890","SRP028766","SRX335919","Root_21d+1h+Pi_r2","Nipponbare","35 days seedling","Root","197.579"
"","LOC_Os01g58890","SRP028766","SRX335920","Root_21d+1h+Pi_r3","Nipponbare","35 days seedling","Root","163.288"
"","LOC_Os01g58890","SRP028766","SRX335921","Root_21d+1h-Pi_r1","Nipponbare","35 days seedling","Root","151.288"
"","LOC_Os01g58890","SRP028766","SRX335922","Root_21d+1h-Pi_r2","Nipponbare","35 days seedling","Root","131.361"
"","LOC_Os01g58890","SRP028766","SRX335923","Root_21d+1h-Pi_r3","Nipponbare","35 days seedling","Root","189.576"
"","LOC_Os01g58890","SRP028766","SRX335924","Root_21d+1hRe_r1","Nipponbare","35 days seedling","Root","300.646"
"","LOC_Os01g58890","SRP028766","SRX335925","Root_21d+1hRe_r2","Nipponbare","35 days seedling","Root","219.607"
"","LOC_Os01g58890","SRP028766","SRX335926","Root_21d+1hRe_r3","Nipponbare","35 days seedling","Root","253.071"
"","LOC_Os01g58890","SRP028766","SRX335927","Root_21d+24h+Pi_r1","Nipponbare","35 days seedling","Root","123.473"
"","LOC_Os01g58890","SRP028766","SRX335928","Root_21d+24h+Pi_r2","Nipponbare","35 days seedling","Root","182.852"
"","LOC_Os01g58890","SRP028766","SRX335929","Root_21d+24h+Pi_r3","Nipponbare","35 days seedling","Root","143.846"
"","LOC_Os01g58890","SRP028766","SRX335930","Root_21d+24h-Pi_r1","Nipponbare","35 days seedling","Root","138.922"
"","LOC_Os01g58890","SRP028766","SRX335931","Root_21d+24h-Pi_r2","Nipponbare","35 days seedling","Root","156.739"
"","LOC_Os01g58890","SRP028766","SRX335932","Root_21d+24h-Pi_r3","Nipponbare","35 days seedling","Root","154.645"
"","LOC_Os01g58890","SRP028766","SRX335933","Root_21d+24hRe_r1","Nipponbare","35 days seedling","Root","178.677"
"","LOC_Os01g58890","SRP028766","SRX335934","Root_21d+24hRe_r2","Nipponbare","35 days seedling","Root","158.766"
"","LOC_Os01g58890","SRP028766","SRX335935","Root_21d+24hRe_r3","Nipponbare","35 days seedling","Root","180.573"
"","LOC_Os01g58890","SRP028766","SRX335936","Root_21d+6h+Pi_r1","Nipponbare","35 days seedling","Root","374.655"
"","LOC_Os01g58890","SRP028766","SRX335937","Root_21d+6h+Pi_r2","Nipponbare","35 days seedling","Root","351.267"
"","LOC_Os01g58890","SRP028766","SRX335938","Root_21d+6h+Pi_r3","Nipponbare","35 days seedling","Root","317.705"
"","LOC_Os01g58890","SRP028766","SRX335939","Root_21d+6h-Pi_r1","Nipponbare","35 days seedling","Root","248.289"
"","LOC_Os01g58890","SRP028766","SRX335940","Root_21d+6h-Pi_r2","Nipponbare","35 days seedling","Root","232.282"
"","LOC_Os01g58890","SRP028766","SRX335941","Root_21d+6h-Pi_r3","Nipponbare","35 days seedling","Root","240.159"
"","LOC_Os01g58890","SRP028766","SRX335942","Root_21d+6hRe_r1","Nipponbare","35 days seedling","Root","188.553"
"","LOC_Os01g58890","SRP028766","SRX335943","Root_21d+6hRe_r2","Nipponbare","35 days seedling","Root","233.191"
"","LOC_Os01g58890","SRP028766","SRX335944","Root_21d+6hRe_r3","Nipponbare","35 days seedling","Root","195.806"
"","LOC_Os01g58890","SRP061678","SRX374435","Root_21d-Pi&3d+Pi_r1","Nipponbare","24 days seedling","Root","181.766"
"","LOC_Os01g58890","SRP061678","SRX374436","Root_21d-Pi&3d+Pi_r2","Nipponbare","24 days seedling","Root","172.333"
"","LOC_Os01g58890","SRP061678","SRX374431","Root_21d3d+Pi_r1","Nipponbare","24 days seedling","Root","182.554"
"","LOC_Os01g58890","SRP061678","SRX374432","Root_21d3d+Pi_r2","Nipponbare","24 days seedling","Root","188.274"
"","LOC_Os01g58890","SRP061678","SRX374433","Root_21d3d+Pi_r3","Nipponbare","24 days seedling","Root","218.192"
"","LOC_Os01g58890","SRP061678","SRX374437","Root_21d3d-Pi_r1","Nipponbare","24 days seedling","Root","168.738"
"","LOC_Os01g58890","SRP061678","SRX374439","Root_21d3d-Pi_r2","Nipponbare","24 days seedling","Root","161.15"
"","LOC_Os01g58890","SRP028766","SRX335945","Root_21dd+Pi_r1","Nipponbare","35 days seedling","Root","183.043"
"","LOC_Os01g58890","SRP028766","SRX335946","Root_21dd+Pi_r2","Nipponbare","35 days seedling","Root","161.425"
"","LOC_Os01g58890","SRP028766","SRX335947","Root_21dd+Pi_r3","Nipponbare","35 days seedling","Root","172.873"
"","LOC_Os01g58890","SRP028766","SRX335948","Root_21dd-Pi_r1","Nipponbare","35 days seedling","Root","173.023"
"","LOC_Os01g58890","SRP028766","SRX335949","Root_21dd-Pi_r2","Nipponbare","35 days seedling","Root","144.081"
"","LOC_Os01g58890","SRP028766","SRX335950","Root_21dd-Pi_r3","Nipponbare","35 days seedling","Root","156.055"
"","LOC_Os01g58890","SRP028766","SRX335951","Root_24h+Pi_r1","Nipponbare","14 days seedling","Root","126.051"
"","LOC_Os01g58890","SRP028766","SRX335952","Root_24h+Pi_r2","Nipponbare","14 days seedling","Root","151.078"
"","LOC_Os01g58890","SRP028766","SRX335953","Root_24h+Pi_r3","Nipponbare","14 days seedling","Root","133.776"
"","LOC_Os01g58890","SRP028766","SRX335954","Root_24h-Pi_r1","Nipponbare","14 days seedling","Root","152.462"
"","LOC_Os01g58890","SRP028766","SRX335955","Root_24h-Pi_r2","Nipponbare","14 days seedling","Root","146.558"
"","LOC_Os01g58890","SRP028766","SRX335956","Root_24h-Pi_r3","Nipponbare","14 days seedling","Root","139.695"
"","LOC_Os01g58890","SRP028766","SRX335958","Root_3d+Pi_r2","Nipponbare","17 days seedling","Root","162.94"
"","LOC_Os01g58890","SRP028766","SRX335959","Root_3d+Pi_r3","Nipponbare","17 days seedling","Root","124.659"
"","LOC_Os01g58890","SRP028766","SRX335960","Root_3d-Pi_r1","Nipponbare","17 days seedling","Root","108.435"
"","LOC_Os01g58890","SRP028766","SRX335961","Root_3d-Pi_r2","Nipponbare","17 days seedling","Root","153.596"
"","LOC_Os01g58890","SRP028766","SRX335962","Root_3d-Pi_r3","Nipponbare","17 days seedling","Root","131.782"
"","LOC_Os01g58890","SRP061678","SRX670644","Root_52d-Pi","Nipponbare","52 days seedling","Root","358.408"
"","LOC_Os01g58890","SRP028766","SRX335963","Root_6h+Pi_r1","Nipponbare","14 days seedling","Root","190.399"
"","LOC_Os01g58890","SRP028766","SRX335964","Root_6h+Pi_r2","Nipponbare","14 days seedling","Root","132.956"
"","LOC_Os01g58890","SRP028766","SRX335965","Root_6h+Pi_r3","Nipponbare","14 days seedling","Root","154.208"
"","LOC_Os01g58890","SRP028766","SRX335966","Root_6h-Pi_r1","Nipponbare","14 days seedling","Root","202.804"
"","LOC_Os01g58890","SRP028766","SRX335967","Root_6h-Pi_r2","Nipponbare","14 days seedling","Root","193.612"
"","LOC_Os01g58890","SRP028766","SRX335968","Root_6h-Pi_r3","Nipponbare","14 days seedling","Root","158.061"
"","LOC_Os01g58890","SRP028766","SRX335969","Root_7d+Pi_r1","Nipponbare","21 days seedling","Root","117.54"
"","LOC_Os01g58890","SRP028766","SRX335970","Root_7d+Pi_r2","Nipponbare","21 days seedling","Root","167.329"
"","LOC_Os01g58890","SRP028766","SRX335971","Root_7d+Pi_r3","Nipponbare","21 days seedling","Root","128.968"
"","LOC_Os01g58890","SRP028766","SRX335972","Root_7d-Pi_r1","Nipponbare","21 days seedling","Root","110.286"
"","LOC_Os01g58890","SRP028766","SRX335973","Root_7d-Pi_r2","Nipponbare","21 days seedling","Root","169.674"
"","LOC_Os01g58890","SRP028766","SRX335974","Root_7d-Pi_r3","Nipponbare","21 days seedling","Root","164.166"
"","LOC_Os01g58890","DRP001141","DRX012208","Root_Cd_0h_r1","Nipponbare","10 days seedling","Root","326.282"
"","LOC_Os01g58890","DRP001141","DRX012209","Root_Cd_0h_r2","Nipponbare","10 days seedling","Root","240.903"
"","LOC_Os01g58890","DRP001141","DRX012220","Root_Cd_0h_r3","Nipponbare","10 days seedling","Root","304.135"
"","LOC_Os01g58890","DRP001141","DRX012210","Root_Cd_1h_r1","Nipponbare","10 days seedling","Root","213.59"
"","LOC_Os01g58890","DRP001141","DRX012211","Root_Cd_1h_r2","Nipponbare","10 days seedling","Root","233.292"
"","LOC_Os01g58890","DRP001141","DRX012221","Root_Cd_1h_r3","Nipponbare","10 days seedling","Root","195.818"
"","LOC_Os01g58890","DRP001141","DRX012222","Root_Cd_24h_r1","Nipponbare","10 days seedling","Root","164.928"
"","LOC_Os01g58890","SRP061677","SRX1122008","Root_DCL3a_+Pi","Nipponbare","35 days seedling","Root","368.369"
"","LOC_Os01g58890","SRP061677","SRX1122009","Root_DCL3a_+Pi","Nipponbare","35 days seedling","Root","370.094"
"","LOC_Os01g58890","SRP061677","SRX1122010","Root_DCL3a_+Pi","Nipponbare","35 days seedling","Root","381.107"
"","LOC_Os01g58890","SRP061677","SRX1122011","Root_DCL3a_-Pi","Nipponbare","35 days seedling","Root","444.936"
"","LOC_Os01g58890","SRP061677","SRX1122012","Root_DCL3a_-Pi","Nipponbare","35 days seedling","Root","416.48"
"","LOC_Os01g58890","SRP061677","SRX1122013","Root_DCL3a_-Pi","Nipponbare","35 days seedling","Root","230.091"
"","LOC_Os01g58890","DRP000391","DRX000669","Root_Normal","Nipponbare","7 days seedling","Root","97.7444"
"","LOC_Os01g58890","SRP061677","SRX1122020","Root_WT_+Pi","Nipponbare","35 days seedling","Root","374.785"
"","LOC_Os01g58890","SRP061677","SRX1122021","Root_WT_+Pi","Nipponbare","35 days seedling","Root","256.005"
"","LOC_Os01g58890","SRP061677","SRX1122022","Root_WT_+Pi","Nipponbare","35 days seedling","Root","346.239"
"","LOC_Os01g58890","SRP061677","SRX1122023","Root_WT_-Pi","Nipponbare","35 days seedling","Root","392.218"
"","LOC_Os01g58890","SRP061677","SRX1122024","Root_WT_-Pi","Nipponbare","35 days seedling","Root","297.204"
"","LOC_Os01g58890","SRP061677","SRX1122025","Root_WT_-Pi","Nipponbare","35 days seedling","Root","244.066"
"","LOC_Os01g58890","SRP028376","SRX332136","Seed_aleurone_ABA&GA_4h","Nipponbare","mature seed","Aleurone","1101.31"
"","LOC_Os01g58890","SRP028376","SRX332134","Seed_aleurone_ABA_4h","Nipponbare","mature seed","Aleurone","1415.25"
"","LOC_Os01g58890","SRP028376","SRX332135","Seed_aleurone_GA_4h","Nipponbare","mature seed","Aleurone","1139.64"
"","LOC_Os01g58890","SRP028376","SRX330497","Seed_aleurone_Mock_4h","Nipponbare","mature seed","Aleurone","2048.11"
"","LOC_Os01g58890","DRP000391","DRX000671","Seed_Normal","Nipponbare","mature seed","Seed","124.638"
"","LOC_Os01g58890","SRP047482","SRX738076","Seed_Normal","Nipponbare","5 days after pollination","Seed","117.019"
"","LOC_Os01g58890","SRP048885","SRX732287","Seed_oscmt3a_mutant _r1","Nipponbare","mature seed","Seed","100.093"
"","LOC_Os01g58890","SRP048885","SRX732290","Seed_oscmt3a_mutant _r2","Nipponbare","mature seed","Seed","119.287"
"","LOC_Os01g58890","SRP048885","SRX732292","Seed_oscmt3a_mutant _r3","Nipponbare","mature seed","Seed","121.5"
"","LOC_Os01g58890","SRP048885","SRX732153","Seed_OsCMT3a_WT_r1","Nipponbare","mature seed","Seed","117.674"
"","LOC_Os01g58890","SRP048885","SRX732285","Seed_OsCMT3a_WT_r2","Nipponbare","mature seed","Seed","108.243"
"","LOC_Os01g58890","SRP048885","SRX732286","Seed_OsCMT3a_WT_r3","Nipponbare","mature seed","Seed","105.106"
"","LOC_Os01g58890","SRP028766","SRX335975","Shoot_1h+Pi_r1","Nipponbare","14 days seedling","Shoot","20.6374"
"","LOC_Os01g58890","SRP028766","SRX335976","Shoot_1h+Pi_r2","Nipponbare","14 days seedling","Shoot","19.3308"
"","LOC_Os01g58890","SRP028766","SRX335977","Shoot_1h+Pi_r3","Nipponbare","14 days seedling","Shoot","18.5178"
"","LOC_Os01g58890","SRP028766","SRX335978","Shoot_1h-Pi_r1","Nipponbare","14 days seedling","Shoot","15.3963"
"","LOC_Os01g58890","SRP028766","SRX335979","Shoot_1h-Pi_r2","Nipponbare","14 days seedling","Shoot","14.3434"
"","LOC_Os01g58890","SRP028766","SRX335980","Shoot_1h-Pi_r3","Nipponbare","14 days seedling","Shoot","27.5137"
"","LOC_Os01g58890","SRP028766","SRX335981","Shoot_21d+1h+Pi_r1","Nipponbare","35 days seedling","Shoot","50.0755"
"","LOC_Os01g58890","SRP028766","SRX335982","Shoot_21d+1h+Pi_r2","Nipponbare","35 days seedling","Shoot","26.6521"
"","LOC_Os01g58890","SRP028766","SRX335983","Shoot_21d+1h+Pi_r3","Nipponbare","35 days seedling","Shoot","51.6312"
"","LOC_Os01g58890","SRP028766","SRX335984","Shoot_21d+1h-Pi_r1","Nipponbare","35 days seedling","Shoot","53.6842"
"","LOC_Os01g58890","SRP028766","SRX335985","Shoot_21d+1h-Pi_r2","Nipponbare","35 days seedling","Shoot","62.5557"
"","LOC_Os01g58890","SRP028766","SRX335986","Shoot_21d+1h-Pi_r3","Nipponbare","35 days seedling","Shoot","74.7252"
"","LOC_Os01g58890","SRP028766","SRX335987","Shoot_21d+1hRe_r1","Nipponbare","35 days seedling","Shoot","60.9436"
"","LOC_Os01g58890","SRP028766","SRX335988","Shoot_21d+1hRe_r2","Nipponbare","35 days seedling","Shoot","63.1905"
"","LOC_Os01g58890","SRP028766","SRX335989","Shoot_21d+1hRe_r3","Nipponbare","35 days seedling","Shoot","45.7197"
