"Gene One","Gene Two","Pearson's r-value","P-Value"
"LOC_Os01g09252","LOC_Os06g11020","0.742743","0.0"
"LOC_Os01g09252","LOC_Os06g11040","0.756447","0.0"
"LOC_Os01g09252","LOC_Os06g11070","0.707145","2.4E-44"
"LOC_Os01g09252","LOC_Os06g11140","0.71579","0.0"
"LOC_Os01g09252","LOC_Os06g11170","0.700848","2.84E-43"
"LOC_Os01g09252","LOC_Os06g11380","0.747903","0.0"
"LOC_Os01g09252","LOC_Os06g11630","0.785388","0.0"
"LOC_Os01g09252","LOC_Os06g11790","0.832771","0.0"
"LOC_Os01g09252","LOC_Os06g12129","0.810274","0.0"
"LOC_Os01g09252","LOC_Os06g12220","0.800495","0.0"
"LOC_Os01g09252","LOC_Os06g12649","0.701564","2.14E-43"
"LOC_Os01g09252","LOC_Os06g13170","0.802275","0.0"
"LOC_Os01g09252","LOC_Os06g14740","0.709789","8.4E-45"
"LOC_Os01g09252","LOC_Os06g15779","0.736986","0.0"
"LOC_Os01g09252","LOC_Os06g20390","0.73758","0.0"
"LOC_Os01g09252","LOC_Os06g21099","0.800635","0.0"
"LOC_Os01g09252","LOC_Os06g22700","0.780036","0.0"
"LOC_Os01g09252","LOC_Os06g22829","0.748732","0.0"
"LOC_Os01g09252","LOC_Os06g22850","0.824744","0.0"
"LOC_Os01g09252","LOC_Os06g23530","0.733138","0.0"
"LOC_Os01g09252","LOC_Os06g23790","0.811323","0.0"
"LOC_Os01g09252","LOC_Os06g23870","0.832178","0.0"
"LOC_Os01g09252","LOC_Os06g24870","0.711052","4.2E-45"
"LOC_Os01g09252","LOC_Os06g28060","0.776525","0.0"
"LOC_Os01g09252","LOC_Os06g28524","0.796977","0.0"
"LOC_Os01g09252","LOC_Os06g28880","0.703367","1.06E-43"
"LOC_Os01g09252","LOC_Os06g28970","0.735169","0.0"
"LOC_Os01g09252","LOC_Os06g30020","0.716548","0.0"
"LOC_Os01g09252","LOC_Os06g30470","0.748439","0.0"
"LOC_Os01g09252","LOC_Os06g30910","0.723342","0.0"
"LOC_Os01g09252","LOC_Os06g31220","0.743482","0.0"
"LOC_Os01g09252","LOC_Os06g33710","0.720692","0.0"
"LOC_Os01g09252","LOC_Os06g35670","0.781502","0.0"
"LOC_Os01g09252","LOC_Os06g36360","0.757952","0.0"
"LOC_Os01g09252","LOC_Os06g36830","0.782762","0.0"
"LOC_Os01g09252","LOC_Os06g38680","0.757621","0.0"
"LOC_Os01g09252","LOC_Os06g39140","0.719022","0.0"
"LOC_Os01g09252","LOC_Os06g40609","0.867857","0.0"
"LOC_Os01g09252","LOC_Os06g41730","0.801553","0.0"
"LOC_Os01g09252","LOC_Os06g41810","0.736128","0.0"
"LOC_Os01g09252","LOC_Os06g42790","0.727568","0.0"
"LOC_Os01g09252","LOC_Os06g43160","0.741591","0.0"
"LOC_Os01g09252","LOC_Os06g44150","0.752921","0.0"
"LOC_Os01g09252","LOC_Os06g44840","0.764553","0.0"
"LOC_Os01g09252","LOC_Os06g45650","0.752582","0.0"
"LOC_Os01g09252","LOC_Os06g45900","0.779108","0.0"
"LOC_Os01g09252","LOC_Os06g46590","0.763291","0.0"
"LOC_Os01g09252","LOC_Os06g47150","0.792759","0.0"
"LOC_Os01g09252","LOC_Os06g47300","0.819655","0.0"
"LOC_Os01g09252","LOC_Os06g47550","0.773596","0.0"
"LOC_Os01g09252","LOC_Os06g47580","0.756073","0.0"
"LOC_Os01g09252","LOC_Os06g47890","0.866007","0.0"
"LOC_Os01g09252","LOC_Os06g48640","0.755692","0.0"
"LOC_Os01g09252","LOC_Os06g49440","0.780152","0.0"
"LOC_Os01g09252","LOC_Os06g49510","0.79324","0.0"
"LOC_Os01g09252","LOC_Os06g49530","0.744681","0.0"
"LOC_Os01g09252","LOC_Os06g49790","0.705589","4.3E-44"
"LOC_Os01g09252","LOC_Os06g49940","0.71571","1.4E-45"
"LOC_Os01g09252","LOC_Os06g50146","0.762497","0.0"
"LOC_Os01g09252","LOC_Os06g50170","0.704892","5.7E-44"
"LOC_Os01g09252","LOC_Os06g50310","0.737048","0.0"
"LOC_Os01g09252","LOC_Os06g50510","0.915003","0.0"
"LOC_Os01g09252","LOC_Os06g50560","0.907849","0.0"
"LOC_Os01g09252","LOC_Os06g50679","0.776055","0.0"
"LOC_Os01g09252","LOC_Os06g50742","0.734275","0.0"
"LOC_Os01g09252","LOC_Os06g50870","0.726874","0.0"
"LOC_Os01g09252","LOC_Os06g50880","0.776354","0.0"
"LOC_Os01g09252","LOC_Os06g51230","0.827907","0.0"
"LOC_Os01g09252","LOC_Os06g51240","0.764017","0.0"
"LOC_Os01g09252","LOC_Os06g51400","0.767264","0.0"
"LOC_Os01g09252","LOC_Os06g51420","0.701249","2.42E-43"
"LOC_Os01g09252","LOC_Os06g51460","0.70415","7.8E-44"
"LOC_Os01g09252","LOC_Os06g51490","0.789329","0.0"
"LOC_Os01g09252","LOC_Os06g51524","0.71058","5.6E-45"
"LOC_Os01g09252","LOC_Os07g01020","0.705753","4.1E-44"
"LOC_Os01g09252","LOC_Os07g01060","0.840852","0.0"
"LOC_Os01g09252","LOC_Os07g01200","0.771625","0.0"
"LOC_Os01g09252","LOC_Os07g01320","0.821999","0.0"
"LOC_Os01g09252","LOC_Os07g01550","0.739471","0.0"
"LOC_Os01g09252","LOC_Os07g01940","0.793978","0.0"
"LOC_Os01g09252","LOC_Os07g02030","0.747078","0.0"
"LOC_Os01g09252","LOC_Os07g02770","0.774363","0.0"
"LOC_Os01g09252","LOC_Os07g02960","0.793811","0.0"
"LOC_Os01g09252","LOC_Os07g04700","0.749757","0.0"
"LOC_Os01g09252","LOC_Os07g05050","0.704647","6.4E-44"
"LOC_Os01g09252","LOC_Os07g05440","0.787961","0.0"
"LOC_Os01g09252","LOC_Os07g06890","0.77191","0.0"
"LOC_Os01g09252","LOC_Os07g07260","0.77716","0.0"
"LOC_Os01g09252","LOC_Os07g07690","0.718041","0.0"
"LOC_Os01g09252","LOC_Os07g08440","0.731777","0.0"
"LOC_Os01g09252","LOC_Os07g08669","0.732625","0.0"
"LOC_Os01g09252","LOC_Os07g08790","0.794086","0.0"
"LOC_Os01g09252","LOC_Os07g08950","0.700023","3.92E-43"
"LOC_Os01g09252","LOC_Os07g09320","0.760981","0.0"
"LOC_Os01g09252","LOC_Os07g09460","0.716405","0.0"
"LOC_Os01g09252","LOC_Os07g10390","0.710599","5.6E-45"
"LOC_Os01g09252","LOC_Os07g10480","0.746595","0.0"
"LOC_Os01g09252","LOC_Os07g10520","0.812889","0.0"
"LOC_Os01g09252","LOC_Os07g10540","0.702508","1.49E-43"
"LOC_Os01g09252","LOC_Os07g10610","0.7947","0.0"
"LOC_Os01g09252","LOC_Os07g10810","0.744506","0.0"
"LOC_Os01g09252","LOC_Os07g12470","0.757655","0.0"
"LOC_Os01g09252","LOC_Os07g12530","0.746323","0.0"
"LOC_Os01g09252","LOC_Os07g12540","0.745395","0.0"
"LOC_Os01g09252","LOC_Os07g12560","0.708447","1.4E-44"
"LOC_Os01g09252","LOC_Os07g12570","0.844068","0.0"
"LOC_Os01g09252","LOC_Os07g12780","0.755955","0.0"
"LOC_Os01g09252","LOC_Os07g13234","0.736392","0.0"
"LOC_Os01g09252","LOC_Os07g13460","0.827223","0.0"
"LOC_Os01g09252","LOC_Os07g14514","0.728168","0.0"
"LOC_Os01g09252","LOC_Os07g15020","0.725554","0.0"
"LOC_Os01g09252","LOC_Os07g15430","0.733152","0.0"
"LOC_Os01g09252","LOC_Os07g15670","0.737028","0.0"
"LOC_Os01g09252","LOC_Os07g16030","0.788705","0.0"
"LOC_Os01g09252","LOC_Os07g16224","0.763718","0.0"
"LOC_Os01g09252","LOC_Os07g16960","0.786077","0.0"
"LOC_Os01g09252","LOC_Os07g17130","0.751724","0.0"
"LOC_Os01g09252","LOC_Os07g19560","0.805969","0.0"
"LOC_Os01g09252","LOC_Os07g22390","0.769952","0.0"
"LOC_Os01g09252","LOC_Os07g23169","0.776829","0.0"
"LOC_Os01g09252","LOC_Os07g23494","0.769941","0.0"
"LOC_Os01g09252","LOC_Os07g23550","0.752697","0.0"
"LOC_Os01g09252","LOC_Os07g25410","0.74157","0.0"
"LOC_Os01g09252","LOC_Os07g27110","0.828774","0.0"
"LOC_Os01g09252","LOC_Os07g27120","0.722326","0.0"
"LOC_Os01g09252","LOC_Os07g27140","0.867945","0.0"
"LOC_Os01g09252","LOC_Os07g27300","0.794511","0.0"
"LOC_Os01g09252","LOC_Os07g27460","0.729481","0.0"
"LOC_Os01g09252","LOC_Os07g28840","0.769343","0.0"
"LOC_Os01g09252","LOC_Os07g28910","0.835819","0.0"
"LOC_Os01g09252","LOC_Os07g30120","0.818052","0.0"
"LOC_Os01g09252","LOC_Os07g30250","0.726187","0.0"
"LOC_Os01g09252","LOC_Os07g30774","0.733723","0.0"
"LOC_Os01g09252","LOC_Os07g31340","0.749211","0.0"
"LOC_Os01g09252","LOC_Os07g31690","0.719383","0.0"
"LOC_Os01g09252","LOC_Os07g32530","0.700254","3.59E-43"
"LOC_Os01g09252","LOC_Os07g33100","0.716012","0.0"
"LOC_Os01g09252","LOC_Os07g33300","0.828756","0.0"
"LOC_Os01g09252","LOC_Os07g35870","0.834791","0.0"
"LOC_Os01g09252","LOC_Os07g35985","0.714114","1.4E-45"
"LOC_Os01g09252","LOC_Os07g36140","0.713691","1.4E-45"
"LOC_Os01g09252","LOC_Os07g36180","0.740555","0.0"
"LOC_Os01g09252","LOC_Os07g37560","0.853063","0.0"
"LOC_Os01g09252","LOC_Os07g37680","0.725121","0.0"
"LOC_Os01g09252","LOC_Os07g37760","0.736389","0.0"
"LOC_Os01g09252","LOC_Os07g38270","0.764459","0.0"
"LOC_Os01g09252","LOC_Os07g38360","0.831696","0.0"
"LOC_Os01g09252","LOC_Os07g38620","0.728327","0.0"
"LOC_Os01g09252","LOC_Os07g38940","0.747639","0.0"
"LOC_Os01g09252","LOC_Os07g40224","0.803252","0.0"
"LOC_Os01g09252","LOC_Os07g40974","0.701829","1.93E-43"
"LOC_Os01g09252","LOC_Os07g41800","0.773177","0.0"
"LOC_Os01g09252","LOC_Os07g42760","0.805891","0.0"
"LOC_Os01g09252","LOC_Os07g43030","0.734283","0.0"
"LOC_Os01g09252","LOC_Os07g43050","0.847771","0.0"
"LOC_Os01g09252","LOC_Os07g43060","0.732601","0.0"
"LOC_Os01g09252","LOC_Os07g43330","0.72645","0.0"
"LOC_Os01g09252","LOC_Os07g43360","0.801444","0.0"
"LOC_Os01g09252","LOC_Os07g43720","0.713381","1.4E-45"
"LOC_Os01g09252","LOC_Os07g43870","0.779586","0.0"
"LOC_Os01g09252","LOC_Os07g44210","0.729102","0.0"
"LOC_Os01g09252","LOC_Os07g45160","0.782863","0.0"
"LOC_Os01g09252","LOC_Os07g46500","0.705654","4.3E-44"
"LOC_Os01g09252","LOC_Os07g46590","0.835455","0.0"
"LOC_Os01g09252","LOC_Os07g46720","0.79484","0.0"
"LOC_Os01g09252","LOC_Os07g46730","0.806308","0.0"
"LOC_Os01g09252","LOC_Os07g47030","0.738227","0.0"
"LOC_Os01g09252","LOC_Os07g47530","0.709253","9.8E-45"
"LOC_Os01g09252","LOC_Os07g47630","0.796294","0.0"
"LOC_Os01g09252","LOC_Os07g47650","0.817661","0.0"
"LOC_Os01g09252","LOC_Os07g48270","0.819163","0.0"
"LOC_Os01g09252","LOC_Os07g48840","0.747394","0.0"
"LOC_Os01g09252","LOC_Os07g48880","0.775338","0.0"
"LOC_Os01g09252","LOC_Os07g49010","0.80959","0.0"
"LOC_Os01g09252","LOC_Os07g49300","0.765785","0.0"
"LOC_Os01g09252","LOC_Os07g49320","0.718405","0.0"
"LOC_Os01g09252","LOC_Os07g49410","0.820731","0.0"
"LOC_Os01g09252","LOC_Os07g49460","0.748747","0.0"
"LOC_Os01g09252","LOC_Os07g49530","0.711117","4.2E-45"
"LOC_Os01g09252","LOC_Os08g01040","0.776931","0.0"
"LOC_Os01g09252","LOC_Os08g01110","0.740157","0.0"
"LOC_Os01g09252","LOC_Os08g01360","0.77317","0.0"
"LOC_Os01g09252","LOC_Os08g01750","0.815532","0.0"
"LOC_Os01g09252","LOC_Os08g01840","0.851929","0.0"
"LOC_Os01g09252","LOC_Os08g01930","0.756161","0.0"
"LOC_Os01g09252","LOC_Os08g02904","0.763833","0.0"
"LOC_Os01g09252","LOC_Os08g03360","0.74612","0.0"
"LOC_Os01g09252","LOC_Os08g04270","0.84337","0.0"
"LOC_Os01g09252","LOC_Os08g04300","0.721847","0.0"
"LOC_Os01g09252","LOC_Os08g04390","0.736226","0.0"
"LOC_Os01g09252","LOC_Os08g04840","0.731254","0.0"
"LOC_Os01g09252","LOC_Os08g05810","0.727196","0.0"
"LOC_Os01g09252","LOC_Os08g06344","0.828002","0.0"
"LOC_Os01g09252","LOC_Os08g07300","0.725403","0.0"
"LOC_Os01g09252","LOC_Os08g07440","0.755984","0.0"
"LOC_Os01g09252","LOC_Os08g07880","0.722312","0.0"
"LOC_Os01g09252","LOC_Os08g08120","0.716698","0.0"
"LOC_Os01g09252","LOC_Os08g08200","0.703936","8.4E-44"
"LOC_Os01g09252","LOC_Os08g08586","0.762755","0.0"
"LOC_Os01g09252","LOC_Os08g08830","0.807015","0.0"
"LOC_Os01g09252","LOC_Os08g09860","0.857665","0.0"
"LOC_Os01g09252","LOC_Os08g11470","0.701403","2.28E-43"
"LOC_Os01g09252","LOC_Os08g11480","0.752404","0.0"
"LOC_Os01g09252","LOC_Os08g13110","0.715836","0.0"
"LOC_Os01g09252","LOC_Os08g13469","0.828329","0.0"
"LOC_Os01g09252","LOC_Os08g13780","0.787936","0.0"
"LOC_Os01g09252","LOC_Os08g13930","0.766415","0.0"
"LOC_Os01g09252","LOC_Os08g15080","0.773636","0.0"
"LOC_Os01g09252","LOC_Os08g15444","0.87204","0.0"
"LOC_Os01g09252","LOC_Os08g15590","0.719072","0.0"
"LOC_Os01g09252","LOC_Os08g15600","0.731885","0.0"
"LOC_Os01g09252","LOC_Os08g16914","0.829144","0.0"
"LOC_Os01g09252","LOC_Os08g17080","0.736681","0.0"
"LOC_Os01g09252","LOC_Os08g17400","0.802671","0.0"
"LOC_Os01g09252","LOC_Os08g19114","0.73108","0.0"
"LOC_Os01g09252","LOC_Os08g19250","0.713258","1.4E-45"
"LOC_Os01g09252","LOC_Os08g19480","0.80043","0.0"
"LOC_Os01g09252","LOC_Os08g20020","0.752315","0.0"
"LOC_Os01g09252","LOC_Os08g20636","0.894144","0.0"
"LOC_Os01g09252","LOC_Os08g20660","0.703972","8.4E-44"
"LOC_Os01g09252","LOC_Os08g21541","0.747432","0.0"
"LOC_Os01g09252","LOC_Os08g21570","0.727869","0.0"
"LOC_Os01g09252","LOC_Os08g21590","0.833393","0.0"
"LOC_Os01g09252","LOC_Os08g21879","0.711542","4.2E-45"
"LOC_Os01g09252","LOC_Os08g22200","0.805182","0.0"
"LOC_Os01g09252","LOC_Os08g23100","0.753381","0.0"
"LOC_Os01g09252","LOC_Os08g23320","0.771289","0.0"
"LOC_Os01g09252","LOC_Os08g23700","0.734828","0.0"
"LOC_Os01g09252","LOC_Os08g24360","0.744207","0.0"
"LOC_Os01g09252","LOC_Os08g26700","0.707218","2.24E-44"
"LOC_Os01g09252","LOC_Os08g27580","0.863171","0.0"
"LOC_Os01g09252","LOC_Os08g27630","0.704538","6.7E-44"
"LOC_Os01g09252","LOC_Os08g28190","0.716106","0.0"
"LOC_Os01g09252","LOC_Os08g28690","0.756399","0.0"
"LOC_Os01g09252","LOC_Os08g29124","0.717222","0.0"
"LOC_Os01g09252","LOC_Os08g29720","0.741617","0.0"
"LOC_Os01g09252","LOC_Os08g30730","0.707079","2.4E-44"
"LOC_Os01g09252","LOC_Os08g31470","0.748069","0.0"
"LOC_Os01g09252","LOC_Os08g32100","0.792332","0.0"
"LOC_Os01g09252","LOC_Os08g32570","0.846553","0.0"
"LOC_Os01g09252","LOC_Os08g33082","0.836655","0.0"
"LOC_Os01g09252","LOC_Os08g33120","0.718477","0.0"
"LOC_Os01g09252","LOC_Os08g33330","0.711261","4.2E-45"
"LOC_Os01g09252","LOC_Os08g33830","0.84688","0.0"
"LOC_Os01g09252","LOC_Os08g33850","0.708642","1.3E-44"
"LOC_Os01g09252","LOC_Os08g34300","0.734844","0.0"
"LOC_Os01g09252","LOC_Os08g34879","0.742043","0.0"
"LOC_Os01g09252","LOC_Os08g35870","0.842983","0.0"
"LOC_Os01g09252","LOC_Os08g35880","0.707539","2.0E-44"
"LOC_Os01g09252","LOC_Os08g35900","0.829227","0.0"
"LOC_Os01g09252","LOC_Os08g35930","0.70576","4.1E-44"
"LOC_Os01g09252","LOC_Os08g36980","0.740592","0.0"
"LOC_Os01g09252","LOC_Os08g37140","0.702748","1.35E-43"
"LOC_Os01g09252","LOC_Os08g37260","0.704989","5.6E-44"
"LOC_Os01g09252","LOC_Os08g37310","0.711467","4.2E-45"
"LOC_Os01g09252","LOC_Os08g37350","0.782404","0.0"
"LOC_Os01g09252","LOC_Os08g37380","0.866557","0.0"
"LOC_Os01g09252","LOC_Os08g37480","0.727542","0.0"
"LOC_Os01g09252","LOC_Os08g37610","0.714393","1.4E-45"
"LOC_Os01g09252","LOC_Os08g38620","0.748194","0.0"
"LOC_Os01g09252","LOC_Os08g39080","0.715434","1.4E-45"
"LOC_Os01g09252","LOC_Os08g39630","0.726191","0.0"
"LOC_Os01g09252","LOC_Os08g39880","0.768101","0.0"
"LOC_Os01g09252","LOC_Os08g39960","0.736856","0.0"
"LOC_Os01g09252","LOC_Os08g40790","0.70797","1.7E-44"
"LOC_Os01g09252","LOC_Os08g40860","0.746978","0.0"
"LOC_Os01g09252","LOC_Os08g41010","0.813211","0.0"
"LOC_Os01g09252","LOC_Os08g41040","0.706239","3.4E-44"
"LOC_Os01g09252","LOC_Os08g41420","0.735496","0.0"
"LOC_Os01g09252","LOC_Os08g41850","0.74988","0.0"
"LOC_Os01g09252","LOC_Os08g42310","0.750027","0.0"
"LOC_Os01g09252","LOC_Os08g42480","0.725929","0.0"
"LOC_Os01g09252","LOC_Os08g42540","0.785506","0.0"
"LOC_Os01g09252","LOC_Os08g42740","0.755314","0.0"
"LOC_Os01g09252","LOC_Os08g43560","0.760356","0.0"
"LOC_Os01g09252","LOC_Os08g44400","0.733249","0.0"
"LOC_Os01g09252","LOC_Os08g44440","0.765516","0.0"
"LOC_Os01g09252","LOC_Os08g45140","0.719821","0.0"
"LOC_Os01g09252","LOC_Os09g02214","0.715524","1.4E-45"
"LOC_Os01g09252","LOC_Os09g02400","0.744424","0.0"
"LOC_Os01g09252","LOC_Os09g03310","0.782606","0.0"
"LOC_Os01g09252","LOC_Os09g03610","0.730891","0.0"
"LOC_Os01g09252","LOC_Os09g04300","0.848791","0.0"
"LOC_Os01g09252","LOC_Os09g04440","0.701839","1.93E-43"
"LOC_Os01g09252","LOC_Os09g04450","0.759452","0.0"
"LOC_Os01g09252","LOC_Os09g04880","0.73903","0.0"
"LOC_Os01g09252","LOC_Os09g04890","0.727681","0.0"
"LOC_Os01g09252","LOC_Os09g04924","0.836679","0.0"
"LOC_Os01g09252","LOC_Os09g04995","0.763691","0.0"
"LOC_Os01g09252","LOC_Os09g07320","0.760016","0.0"
"LOC_Os01g09252","LOC_Os09g07570","0.740459","0.0"
"LOC_Os01g09252","LOC_Os09g11450","0.705606","4.3E-44"
"LOC_Os01g09252","LOC_Os09g12540","0.734123","0.0"
"LOC_Os01g09252","LOC_Os09g12800","0.752734","0.0"
"LOC_Os01g09252","LOC_Os09g13610","0.793968","0.0"
"LOC_Os01g09252","LOC_Os09g13630","0.80202","0.0"
"LOC_Os01g09252","LOC_Os09g14019","0.889192","0.0"
"LOC_Os01g09252","LOC_Os09g14600","0.705648","4.3E-44"
"LOC_Os01g09252","LOC_Os09g14614","0.790732","0.0"
"LOC_Os01g09252","LOC_Os09g15639","0.783857","0.0"
"LOC_Os01g09252","LOC_Os09g15750","0.795609","0.0"
"LOC_Os01g09252","LOC_Os09g16714","0.830898","0.0"
"LOC_Os01g09252","LOC_Os09g17049","0.818147","0.0"
"LOC_Os01g09252","LOC_Os09g17870","0.750794","0.0"
"LOC_Os01g09252","LOC_Os09g19274","0.736727","0.0"
"LOC_Os01g09252","LOC_Os09g19850","0.706385","3.2E-44"
"LOC_Os01g09252","LOC_Os09g22280","0.749457","0.0"
"LOC_Os01g09252","LOC_Os09g22450","0.709481","9.8E-45"
"LOC_Os01g09252","LOC_Os09g22500","0.710727","5.6E-45"
"LOC_Os01g09252","LOC_Os09g22505","0.756553","0.0"
"LOC_Os01g09252","LOC_Os09g22510","0.731266","0.0"
"LOC_Os01g09252","LOC_Os09g23070","0.763666","0.0"
"LOC_Os01g09252","LOC_Os09g23380","0.71755","0.0"
"LOC_Os01g09252","LOC_Os09g24440","0.829828","0.0"
"LOC_Os01g09252","LOC_Os09g24660","0.745792","0.0"
"LOC_Os01g09252","LOC_Os09g25410","0.709503","9.8E-45"
"LOC_Os01g09252","LOC_Os09g25590","0.749061","0.0"
"LOC_Os01g09252","LOC_Os09g25600","0.729333","0.0"
"LOC_Os01g09252","LOC_Os09g26004","0.749214","0.0"
"LOC_Os01g09252","LOC_Os09g26390","0.722119","0.0"
"LOC_Os01g09252","LOC_Os09g26540","0.708674","1.3E-44"
"LOC_Os01g09252","LOC_Os09g26560","0.747684","0.0"
"LOC_Os01g09252","LOC_Os09g27610","0.713939","1.4E-45"
"LOC_Os01g09252","LOC_Os09g27690","0.744699","0.0"
"LOC_Os01g09252","LOC_Os09g27900","0.753823","0.0"
"LOC_Os01g09252","LOC_Os09g28040","0.795705","0.0"
"LOC_Os01g09252","LOC_Os09g28100","0.756502","0.0"
"LOC_Os01g09252","LOC_Os09g28310","0.771888","0.0"
"LOC_Os01g09252","LOC_Os09g28590","0.742698","0.0"
"LOC_Os01g09252","LOC_Os09g29190","0.736885","0.0"
"LOC_Os01g09252","LOC_Os09g29980","0.725978","0.0"
"LOC_Os01g09252","LOC_Os09g31514","0.707706","1.8E-44"
"LOC_Os01g09252","LOC_Os09g32020","0.765676","0.0"
"LOC_Os01g09252","LOC_Os09g32700","0.707285","2.24E-44"
"LOC_Os01g09252","LOC_Os09g32750","0.832568","0.0"
"LOC_Os01g09252","LOC_Os09g32940","0.762767","0.0"
"LOC_Os01g09252","LOC_Os09g33620","0.767375","0.0"
"LOC_Os01g09252","LOC_Os09g33876","0.739065","0.0"
"LOC_Os01g09252","LOC_Os09g34060","0.708603","1.3E-44"
"LOC_Os01g09252","LOC_Os09g34070","0.745605","0.0"
"LOC_Os01g09252","LOC_Os09g34100","0.712797","2.8E-45"
"LOC_Os01g09252","LOC_Os09g36000","0.754055","0.0"
"LOC_Os01g09252","LOC_Os09g36020","0.700201","3.66E-43"
"LOC_Os01g09252","LOC_Os09g36100","0.757906","0.0"
"LOC_Os01g09252","LOC_Os09g36460","0.758911","0.0"
"LOC_Os01g09252","LOC_Os09g36530","0.738123","0.0"
"LOC_Os01g09252","LOC_Os09g37930","0.784644","0.0"
"LOC_Os01g09252","LOC_Os09g37949","0.800742","0.0"
"LOC_Os01g09252","LOC_Os09g38080","0.752956","0.0"
"LOC_Os01g09252","LOC_Os09g38500","0.765547","0.0"
"LOC_Os01g09252","LOC_Os09g38790","0.886894","0.0"
"LOC_Os01g09252","LOC_Os09g39130","0.755262","0.0"
"LOC_Os01g09252","LOC_Os09g39320","0.763749","0.0"
"LOC_Os01g09252","LOC_Os09g39462","0.841038","0.0"
"LOC_Os01g09252","LOC_Os09g39700","0.769619","0.0"
"LOC_Os01g09252","LOC_Os09g39980","0.771376","0.0"
"LOC_Os01g09252","LOC_Os09g40000","0.765236","0.0"
"LOC_Os01g09252","LOC_Os10g01380","0.752172","0.0"
"LOC_Os01g09252","LOC_Os10g02630","0.72602","0.0"
"LOC_Os01g09252","LOC_Os10g02980","0.775897","0.0"
"LOC_Os01g09252","LOC_Os10g03550","0.743908","0.0"
"LOC_Os01g09252","LOC_Os10g04342","0.782567","0.0"
"LOC_Os01g09252","LOC_Os10g04610","0.815158","0.0"
"LOC_Os01g09252","LOC_Os10g05530","0.70092","2.76E-43"
"LOC_Os01g09252","LOC_Os10g06130","0.702257","1.64E-43"
"LOC_Os01g09252","LOC_Os10g07270","0.721434","0.0"
"LOC_Os01g09252","LOC_Os10g08570","0.765265","0.0"
"LOC_Os01g09252","LOC_Os10g09200","0.77129","0.0"
"LOC_Os01g09252","LOC_Os10g11110","0.755469","0.0"
"LOC_Os01g09252","LOC_Os10g12480","0.789221","0.0"
"LOC_Os01g09252","LOC_Os10g13870","0.759262","0.0"
"LOC_Os01g09252","LOC_Os10g15164","0.706179","3.5E-44"
"LOC_Os01g09252","LOC_Os10g15310","0.732247","0.0"
"LOC_Os01g09252","LOC_Os10g16990","0.79261","0.0"
"LOC_Os01g09252","LOC_Os10g19860","0.709878","8.4E-45"
"LOC_Os01g09252","LOC_Os10g19880","0.723383","0.0"
"LOC_Os01g09252","LOC_Os10g20310","0.73898","0.0"
"LOC_Os01g09252","LOC_Os10g21810","0.764149","0.0"
"LOC_Os01g09252","LOC_Os10g22950","0.711648","4.2E-45"
"LOC_Os01g09252","LOC_Os10g22960","0.801076","0.0"
"LOC_Os01g09252","LOC_Os10g24094","0.783489","0.0"
"LOC_Os01g09252","LOC_Os10g25300","0.856139","0.0"
"LOC_Os01g09252","LOC_Os10g25680","0.836909","0.0"
"LOC_Os01g09252","LOC_Os10g26400","0.726836","0.0"
"LOC_Os01g09252","LOC_Os10g26859","0.781534","0.0"
"LOC_Os01g09252","LOC_Os10g27274","0.817283","0.0"
"LOC_Os01g09252","LOC_Os10g27300","0.76604","0.0"
"LOC_Os01g09252","LOC_Os10g28020","0.732251","0.0"
"LOC_Os01g09252","LOC_Os10g28710","0.754287","0.0"
"LOC_Os01g09252","LOC_Os10g29274","0.751523","0.0"
"LOC_Os01g09252","LOC_Os10g29560","0.744242","0.0"
"LOC_Os01g09252","LOC_Os10g30370","0.725013","0.0"
"LOC_Os01g09252","LOC_Os10g30951","0.715606","1.4E-45"
"LOC_Os01g09252","LOC_Os10g30970","0.707931","1.7E-44"
"LOC_Os01g09252","LOC_Os10g32710","0.704055","8.1E-44"
"LOC_Os01g09252","LOC_Os10g32730","0.723252","0.0"
"LOC_Os01g09252","LOC_Os10g32770","0.774409","0.0"
"LOC_Os01g09252","LOC_Os10g32960","0.749718","0.0"
"LOC_Os01g09252","LOC_Os10g33840","0.855634","0.0"
"LOC_Os01g09252","LOC_Os10g33874","0.722478","0.0"
"LOC_Os01g09252","LOC_Os10g34083","0.741317","0.0"
"LOC_Os01g09252","LOC_Os10g34400","0.807994","0.0"
"LOC_Os01g09252","LOC_Os10g35000","0.825754","0.0"
"LOC_Os01g09252","LOC_Os10g35210","0.831197","0.0"
"LOC_Os01g09252","LOC_Os10g35260","0.750512","0.0"
"LOC_Os01g09252","LOC_Os10g35444","0.792639","0.0"
"LOC_Os01g09252","LOC_Os10g35570","0.713255","1.4E-45"
"LOC_Os01g09252","LOC_Os10g35850","0.790674","0.0"
"LOC_Os01g09252","LOC_Os10g35960","0.707607","2.0E-44"
"LOC_Os01g09252","LOC_Os10g36250","0.70241","1.54E-43"
"LOC_Os01g09252","LOC_Os10g36340","0.787601","0.0"
"LOC_Os01g09252","LOC_Os10g36370","0.701936","1.86E-43"
"LOC_Os01g09252","LOC_Os10g38890","0.84743","0.0"
"LOC_Os01g09252","LOC_Os10g39460","0.702175","1.7E-43"
"LOC_Os01g09252","LOC_Os10g40060","0.700829","2.86E-43"
"LOC_Os01g09252","LOC_Os10g40790","0.857635","0.0"
